kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,planet_type
6949607,K00870.01,Kepler-28 b,CONFIRMED,1.0,5.912273234,1.73,585.0,27.72,4072.0,0.57,Super-Earth
6949607,K00870.02,Kepler-28 c,CONFIRMED,1.0,8.98581901,1.65,509.0,15.9,4072.0,0.57,Super-Earth
7031517,K00871.01,Unconfirmed Candidate,CANDIDATE,0.0,12.94066866,22.94,723.0,64.64,5875.0,0.809,Gas Giant (Jupiter-size)
11869052,K00120.01,Unconfirmed Candidate,FALSE POSITIVE,0.573,20.5452375,2.41,742.0,71.57,5670.0,1.264,Neptunian (Ice Giant)
7109675,K00872.01,Kepler-46 b,CONFIRMED,1.0,33.60123371,8.46,495.0,14.22,5149.0,0.93,Gas Giant (Jupiter-size)
7109675,K00872.02,Kepler-46 d,CONFIRMED,1.0,6.76652928,1.97,845.0,120.48,5149.0,0.93,Super-Earth
7118364,K00873.01,Kepler-710 b,CONFIRMED,1.0,4.347288783,2.36,1174.0,449.79,5754.0,1.122,Neptunian (Ice Giant)
7134976,K00874.01,Kepler-246 b,CONFIRMED,1.0,4.601811819,2.35,896.0,152.91,4986.0,0.833,Neptunian (Ice Giant)
7134976,K00874.02,Kepler-246 c,CONFIRMED,0.997,11.18719905,1.55,667.0,46.65,4986.0,0.833,Super-Earth
7135852,K00875.01,Unconfirmed Candidate,CANDIDATE,1.0,4.220965778,2.62,595.0,29.68,3837.0,0.517,Neptunian (Ice Giant)
7270230,K00876.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,6.998099523,588.66,853.0,125.22,5612.0,0.829,Gas Giant (Jupiter-size)
7287995,K00877.01,Kepler-81 b,CONFIRMED,1.0,5.95489993,2.33,635.0,38.52,4261.0,0.633,Neptunian (Ice Giant)
7287995,K00877.02,Kepler-81 c,CONFIRMED,1.0,12.03987488,2.18,502.0,15.06,4261.0,0.633,Neptunian (Ice Giant)
7287995,K00877.03,Kepler-81 d,CONFIRMED,0.998,20.83762895,1.42,418.0,7.24,4261.0,0.633,Super-Earth
3247396,K00121.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,8.8111022,63.66,1399.0,904.92,6200.0,2.404,Gas Giant (Jupiter-size)
7303253,K00878.01,Kepler-711 b,CONFIRMED,1.0,23.58917143,3.16,487.0,13.34,4919.0,0.721,Neptunian (Ice Giant)
5094751,K00123.01,Kepler-109 b,CONFIRMED,1.0,6.481633073,2.54,1145.0,406.25,5945.0,1.302,Neptunian (Ice Giant)
7678434,K00892.01,Kepler-716 b,CONFIRMED,1.0,10.37168928,3.2,720.0,63.68,5121.0,0.888,Neptunian (Ice Giant)
7678434,K00892.02,Kepler-716 c,CONFIRMED,1.0,3.96996298,1.78,992.0,229.37,5121.0,0.888,Super-Earth
7685981,K00893.01,Kepler-717 b,CONFIRMED,1.0,4.40841331,2.66,1139.0,398.0,6007.0,0.961,Neptunian (Ice Giant)
7708215,K00894.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,7.9426176,4.68,878.0,140.57,5811.0,0.926,Neptunian (Ice Giant)
7373451,K00881.02,Kepler-712 c,CONFIRMED,1.0,226.8904775,4.53,236.0,0.73,5067.0,0.75,Neptunian (Ice Giant)
7377033,K00882.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.956811408,21.58,1109.0,357.16,5209.0,0.603,Gas Giant (Jupiter-size)
7380537,K00883.01,Unconfirmed Candidate,CANDIDATE,0.997,2.688899233,12.04,929.0,175.76,4820.0,0.639,Gas Giant (Jupiter-size)
7434875,K00884.01,Kepler-247 c,CONFIRMED,1.0,9.439459486,4.16,686.0,52.32,5097.0,0.779,Neptunian (Ice Giant)
8349582,K00122.01,Kepler-95 b,CONFIRMED,1.0,11.52306746,3.13,927.0,174.81,5644.0,1.411,Neptunian (Ice Giant)
7434875,K00884.02,Kepler-247 d,CONFIRMED,0.0,20.47748843,2.92,530.0,18.65,5097.0,0.779,Neptunian (Ice Giant)
7434875,K00884.03,Kepler-247 b,CONFIRMED,1.0,3.336123113,1.74,970.0,209.79,5097.0,0.779,Super-Earth
7455287,K00886.01,Kepler-54 b,CONFIRMED,1.0,8.01078456,1.72,453.0,9.9,3713.0,0.47,Super-Earth
7455287,K00886.02,Kepler-54 c,CONFIRMED,1.0,12.07134205,1.29,395.0,5.74,3713.0,0.47,Super-Earth
7455287,K00886.03,Kepler-54 d,CONFIRMED,0.986,20.99587872,1.3,328.0,2.74,3713.0,0.47,Super-Earth
7458762,K00887.01,Kepler-713 b,CONFIRMED,1.0,7.41113177,2.45,905.0,158.11,5849.0,0.919,Neptunian (Ice Giant)
7552344,K00888.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.000747038,4.14,1620.0,1635.2,5472.0,0.79,Neptunian (Ice Giant)
757450,K00889.01,Kepler-75 b,CONFIRMED,0.999,8.884922995,10.51,770.0,83.21,5332.0,0.843,Gas Giant (Jupiter-size)
7585481,K00890.01,Kepler-714 b,CONFIRMED,1.0,8.09888906,8.95,986.0,223.19,6214.0,1.076,Gas Giant (Jupiter-size)
7663691,K00891.01,Kepler-715 b,CONFIRMED,1.0,10.00653012,3.52,876.0,139.21,6063.0,1.001,Neptunian (Ice Giant)
5812701,K00012.01,Kepler-448 b,CONFIRMED,0.635,17.85522168,13.16,911.0,163.04,6823.0,1.367,Gas Giant (Jupiter-size)
8013419,K00901.01,Unconfirmed Candidate,CANDIDATE,1.0,12.73262407,4.87,432.0,8.22,3950.0,0.541,Neptunian (Ice Giant)
8018547,K00902.01,Unconfirmed Candidate,CANDIDATE,0.966,83.92494032,4.78,226.0,0.62,3960.0,0.509,Neptunian (Ice Giant)
8039892,K00903.01,Kepler-719 b,CONFIRMED,1.0,5.007316661,6.96,998.0,234.28,5865.0,0.827,Gas Giant (Jupiter-size)
8150320,K00904.01,Kepler-55 d,CONFIRMED,1.0,2.211116989,1.85,931.0,177.19,4500.0,0.646,Super-Earth
8150320,K00904.02,Kepler-55 b,CONFIRMED,0.997,27.9541337,1.9,400.0,6.04,4500.0,0.646,Super-Earth
11086270,K00124.01,Kepler-110 b,CONFIRMED,0.415,12.69104387,2.57,1008.0,244.3,5869.0,1.626,Neptunian (Ice Giant)
7767559,K00895.01,Unconfirmed Candidate,FALSE POSITIVE,0.228,4.409409243,10.95,1101.0,347.06,5600.0,0.975,Gas Giant (Jupiter-size)
7825899,K00896.01,Kepler-248 c,CONFIRMED,1.0,16.23947096,4.14,598.0,30.14,5191.0,0.837,Neptunian (Ice Giant)
7825899,K00896.02,Kepler-248 b,CONFIRMED,1.0,6.308201629,2.96,819.0,106.44,5191.0,0.837,Neptunian (Ice Giant)
7849854,K00897.01,Kepler-718 b,CONFIRMED,1.0,2.052349884,13.12,1497.0,1183.18,5855.0,1.08,Gas Giant (Jupiter-size)
7870390,K00898.01,Kepler-83 A b,CONFIRMED,1.0,9.7704486,2.23,460.0,10.59,3906.0,0.509,Neptunian (Ice Giant)
7870390,K00898.02,Kepler-83 A d,CONFIRMED,1.0,5.169804269,1.66,569.0,24.75,3906.0,0.509,Super-Earth
5094751,K00123.02,Kepler-109 c,CONFIRMED,1.0,21.22261195,2.48,771.0,83.56,5945.0,1.302,Neptunian (Ice Giant)
7870390,K00898.03,Kepler-83 A c,CONFIRMED,1.0,20.09017037,2.25,362.0,4.05,3906.0,0.509,Neptunian (Ice Giant)
7907423,K00899.01,Kepler-249 c,CONFIRMED,0.999,7.11373257,1.16,429.0,8.01,3561.0,0.411,Terrestrial (Earth-size)
7907423,K00899.02,Kepler-249 b,CONFIRMED,0.999,3.306551643,0.91,554.0,22.19,3561.0,0.411,Terrestrial (Earth-size)
7907423,K00899.03,Kepler-249 d,CONFIRMED,0.998,15.36845737,1.11,332.0,2.86,3561.0,0.411,Terrestrial (Earth-size)
7938496,K00900.01,Unconfirmed Candidate,CANDIDATE,1.0,13.81020318,4.56,833.0,113.75,5942.0,1.142,Neptunian (Ice Giant)
8490993,K00911.01,Kepler-722 b,CONFIRMED,1.0,4.093578461,2.85,1182.0,461.07,6077.0,0.999,Neptunian (Ice Giant)
8490993,K00911.02,Kepler-722 c,CONFIRMED,0.999,105.145959,3.43,401.0,6.09,6077.0,0.999,Neptunian (Ice Giant)
8505670,K00912.01,Kepler-252 c,CONFIRMED,1.0,10.8484518,2.34,499.0,14.66,4201.0,0.591,Neptunian (Ice Giant)
8505670,K00912.02,Kepler-252 b,CONFIRMED,1.0,6.66833241,1.18,587.0,28.06,4201.0,0.591,Terrestrial (Earth-size)
8544996,K00913.01,Kepler-723 b,CONFIRMED,0.997,4.082274889,10.55,1016.0,251.48,5655.0,0.794,Gas Giant (Jupiter-size)
8552202,K00914.01,Unconfirmed Candidate,CANDIDATE,1.0,3.886655224,1.87,1010.0,246.29,5662.0,0.738,Super-Earth
8150320,K00904.03,Kepler-55 c,CONFIRMED,1.0,42.1406089,1.85,349.0,3.49,4500.0,0.646,Super-Earth
8150320,K00904.04,Kepler-55 e,CONFIRMED,1.0,4.617490562,1.62,728.0,66.47,4500.0,0.646,Super-Earth
8150320,K00904.05,Kepler-55 f,CONFIRMED,0.996,10.19849255,1.75,559.0,23.11,4500.0,0.646,Super-Earth
8180063,K00905.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.795063956,4.33,950.0,192.74,5865.0,0.827,Neptunian (Ice Giant)
8226994,K00906.01,Kepler-250 c,CONFIRMED,1.0,7.15681552,2.47,782.0,88.23,5029.0,0.838,Neptunian (Ice Giant)
8226994,K00906.02,Kepler-250 d,CONFIRMED,1.0,17.64830851,2.43,579.0,26.49,5029.0,0.838,Neptunian (Ice Giant)
8226994,K00906.03,Kepler-250 b,CONFIRMED,0.957,4.14810719,1.08,938.0,182.76,5029.0,0.838,Terrestrial (Earth-size)
8247638,K00907.01,Kepler-251 c,CONFIRMED,1.0,16.51410989,2.72,655.0,43.57,5527.0,0.866,Neptunian (Ice Giant)
8247638,K00907.02,Kepler-251 d,CONFIRMED,1.0,30.1329298,3.14,536.0,19.55,5527.0,0.866,Neptunian (Ice Giant)
8247638,K00907.03,Kepler-251 b,CONFIRMED,1.0,4.79090809,1.36,990.0,227.24,5527.0,0.866,Super-Earth
11086270,K00124.02,Kepler-110 c,CONFIRMED,1.0,31.71981013,3.09,743.0,71.97,5869.0,1.626,Neptunian (Ice Giant)
8247638,K00907.04,Kepler-251 e,CONFIRMED,1.0,99.6415962,2.64,360.0,3.97,5527.0,0.866,Neptunian (Ice Giant)
8255887,K00908.01,Kepler-720 b,CONFIRMED,1.0,4.708326451,10.6,1162.0,431.02,5560.0,1.21,Gas Giant (Jupiter-size)
8256049,K00909.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,16.37198661,540.37,438.0,8.71,4187.0,0.592,Gas Giant (Jupiter-size)
8414716,K00910.01,Kepler-721 b,CONFIRMED,1.0,5.392026903,2.68,850.0,123.33,5198.0,0.801,Neptunian (Ice Giant)
9140402,K00928.01,Unconfirmed Candidate,CANDIDATE,1.0,2.494170338,2.42,1194.0,480.19,5569.0,0.829,Neptunian (Ice Giant)
9141746,K00929.01,Kepler-730 b,CONFIRMED,1.0,6.491682808,9.66,1062.0,301.54,6123.0,1.107,Gas Giant (Jupiter-size)
9159275,K00930.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.044770796,24.54,1076.0,317.36,5525.0,0.753,Gas Giant (Jupiter-size)
9166862,K00931.01,Kepler-731 b,CONFIRMED,0.999,3.855603916,13.61,1212.0,508.65,6033.0,1.046,Gas Giant (Jupiter-size)
9166870,K00932.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.855599139,3.57,1158.0,425.74,5936.0,0.965,Neptunian (Ice Giant)
11449844,K00125.01,Kepler-468 b,CONFIRMED,0.92,38.47876629,13.26,484.0,13.01,5510.0,0.879,Gas Giant (Jupiter-size)
8605074,K00915.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,37.60166128,27.22,606.0,31.86,6140.0,1.096,Gas Giant (Jupiter-size)
8628973,K00916.01,Kepler-724 b,CONFIRMED,1.0,3.314947362,3.94,1155.0,421.03,5609.0,0.944,Neptunian (Ice Giant)
8655354,K00917.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,6.71969089,4.37,952.0,194.18,5931.0,0.866,Neptunian (Ice Giant)
8672910,K00918.01,Kepler-725 b,CONFIRMED,0.996,39.6431552,10.98,472.0,11.74,5231.0,0.9,Gas Giant (Jupiter-size)
8686150,K00919.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,51.42598578,29.66,549.0,21.4,6257.0,1.147,Gas Giant (Jupiter-size)
8689031,K00920.01,Kepler-726 b,CONFIRMED,1.0,21.80451611,2.6,543.0,20.48,5481.0,0.708,Neptunian (Ice Giant)
8689373,K00921.01,Kepler-253 c,CONFIRMED,1.0,10.28194593,2.53,680.0,50.6,5196.0,0.775,Neptunian (Ice Giant)
8689373,K00921.02,Kepler-253 d,CONFIRMED,1.0,18.11993039,2.95,563.0,23.77,5196.0,0.775,Neptunian (Ice Giant)
8689373,K00921.03,Kepler-253 b,CONFIRMED,1.0,3.78402867,1.7,949.0,191.78,5196.0,0.775,Super-Earth
8826878,K00922.01,Kepler-727 b,CONFIRMED,1.0,5.15448142,2.94,964.0,204.1,5431.0,0.884,Neptunian (Ice Giant)
5897826,K00126.01,Kepler-469 b,FALSE POSITIVE,0.0,33.80364366,20.7,745.0,72.71,5855.0,1.796,Gas Giant (Jupiter-size)
8883593,K00923.01,Kepler-728 b,CONFIRMED,1.0,5.743469797,3.13,982.0,219.95,5897.0,0.891,Neptunian (Ice Giant)
8951215,K00924.01,Unconfirmed Candidate,CANDIDATE,1.0,39.4759093,4.06,577.0,26.13,6225.0,1.031,Neptunian (Ice Giant)
9016295,K00925.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,19.97448524,26.56,700.0,56.84,6108.0,0.997,Gas Giant (Jupiter-size)
9077124,K00926.01,Kepler-729 b,CONFIRMED,1.0,3.166353562,3.82,1273.0,621.92,6007.0,0.998,Neptunian (Ice Giant)
9097120,K00927.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,23.89963441,44.04,652.0,42.8,6192.0,0.924,Gas Giant (Jupiter-size)
9466668,K00939.01,Kepler-256 c,CONFIRMED,1.0,3.388012244,2.11,1315.0,705.93,5553.0,1.25,Neptunian (Ice Giant)
9466668,K00939.02,Kepler-256 d,CONFIRMED,1.0,5.83909761,2.06,1097.0,341.48,5553.0,1.25,Neptunian (Ice Giant)
9466668,K00939.03,Kepler-256 b,CONFIRMED,1.0,1.620467654,1.57,1681.0,1893.42,5553.0,1.25,Super-Earth
9466668,K00939.04,Kepler-256 e,CONFIRMED,1.0,10.6816951,2.3,897.0,152.75,5553.0,1.25,Neptunian (Ice Giant)
9479273,K00940.01,Kepler-734 b,CONFIRMED,1.0,6.104849417,3.18,784.0,89.25,5085.0,0.712,Neptunian (Ice Giant)
8359498,K00127.01,Kepler-77 b,CONFIRMED,0.999,3.578780566,10.43,1145.0,406.6,5524.0,0.994,Gas Giant (Jupiter-size)
9171801,K00933.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.187067566,23.88,1079.0,319.76,5450.0,0.811,Gas Giant (Jupiter-size)
9334289,K00934.01,Kepler-254 b,CONFIRMED,1.0,5.826657508,4.09,1013.0,248.57,5561.0,1.06,Neptunian (Ice Giant)
9334289,K00934.02,Kepler-254 c,CONFIRMED,0.998,12.41216347,2.58,787.0,90.65,5561.0,1.06,Neptunian (Ice Giant)
9334289,K00934.03,Kepler-254 d,CONFIRMED,1.0,18.74649011,3.05,686.0,52.38,5561.0,1.06,Neptunian (Ice Giant)
9347899,K00935.01,Kepler-31 b,CONFIRMED,1.0,20.86021229,5.5,781.0,87.76,6035.0,1.257,Neptunian (Ice Giant)
9347899,K00935.02,Kepler-31 c,CONFIRMED,1.0,42.63427848,5.22,615.0,33.82,6035.0,1.257,Neptunian (Ice Giant)
9347899,K00935.03,Kepler-31 d,CONFIRMED,0.973,87.6476068,4.0,484.0,12.94,6035.0,1.257,Neptunian (Ice Giant)
9347899,K00935.04,Unconfirmed Candidate,CANDIDATE,0.975,9.61731426,1.94,1010.0,246.13,6035.0,1.257,Super-Earth
9388479,K00936.01,Kepler-732 b,CONFIRMED,0.953,9.467821474,2.13,407.0,6.47,3582.0,0.458,Neptunian (Ice Giant)
9388479,K00936.02,Kepler-732 c,CONFIRMED,0.704,0.893040969,1.24,893.0,151.14,3582.0,0.458,Terrestrial (Earth-size)
11359879,K00128.01,Kepler-15 b,CONFIRMED,0.996,4.942783419,10.62,1008.0,244.42,5514.0,0.978,Gas Giant (Jupiter-size)
9406990,K00937.01,Kepler-733 b,CONFIRMED,1.0,20.83426731,2.74,595.0,29.62,5537.0,0.88,Neptunian (Ice Giant)
9415172,K00938.01,Kepler-255 c,CONFIRMED,1.0,9.94602357,3.12,807.0,100.34,5344.0,1.013,Neptunian (Ice Giant)
9415172,K00938.02,Kepler-255 d,CONFIRMED,0.998,1.04562195,1.45,1710.0,2031.84,5344.0,1.013,Super-Earth
9415172,K00938.03,Kepler-255 b,CONFIRMED,0.949,5.71462396,1.78,971.0,210.16,5344.0,1.013,Super-Earth
9904059,K00145.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,102.9641952,39.0,797.0,95.4,5047.0,7.119,Gas Giant (Jupiter-size)
3231341,K01102.02,Kepler-24 b,CONFIRMED,1.0,8.14515981,3.43,1050.0,287.91,5896.0,1.24,Neptunian (Ice Giant)
3231341,K01102.03,Kepler-24 e,CONFIRMED,1.0,18.9985279,43.17,792.0,93.03,5896.0,1.24,Gas Giant (Jupiter-size)
3231341,K01102.04,Kepler-24 d,CONFIRMED,0.999,4.24439049,2.07,1305.0,686.99,5896.0,1.24,Neptunian (Ice Giant)
2860866,K01103.01,Unconfirmed Candidate,CANDIDATE,1.0,90.1240507,7.12,485.0,13.09,6520.0,1.215,Gas Giant (Jupiter-size)
7626506,K00150.02,Kepler-112 c,CONFIRMED,1.0,28.5742692,2.32,538.0,19.83,5551.0,0.812,Neptunian (Ice Giant)
10319385,K01169.01,Unconfirmed Candidate,CANDIDATE,1.0,0.689210173,1.32,1943.0,3362.71,5630.0,0.954,Super-Earth
10482160,K01170.01,Unconfirmed Candidate,CANDIDATE,0.965,7.34373964,1.84,839.0,117.5,5757.0,0.762,Super-Earth
3233043,K00966.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.379463865,59.56,3000.0,19256.81,5075.0,1.783,Gas Giant (Jupiter-size)
6579806,K00967.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,9.88047978,23.6,860.0,129.45,6113.0,0.917,Gas Giant (Jupiter-size)
3560301,K00968.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.6484156,5.06,2259.0,6152.88,6980.0,3.482,Neptunian (Ice Giant)
4044005,K00969.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,17.51201477,13.66,804.0,98.77,6224.0,1.132,Gas Giant (Jupiter-size)
11502218,K00970.01,Unconfirmed Candidate,CANDIDATE,0.0,3.9886021,34.39,3145.0,23135.72,4813.0,13.652,Gas Giant (Jupiter-size)
11180361,K00971.01,Unconfirmed Candidate,CANDIDATE,1.0,0.533059312,133.56,5862.0,277887.7,8523.0,4.051,Gas Giant (Jupiter-size)
5802246,K01044.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.525154153,23.61,2073.0,4391.51,5582.0,0.846,Gas Giant (Jupiter-size)
6066403,K01045.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.303861044,27.85,1610.0,1595.19,5758.0,0.902,Gas Giant (Jupiter-size)
5988031,K01047.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.55549176,23.35,1312.0,701.68,5948.0,0.901,Gas Giant (Jupiter-size)
7684873,K00014.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.947376671,403.59,2404.0,7903.84,8090.0,2.234,Gas Giant (Jupiter-size)
8559644,K00139.01,Kepler-111 c,CONFIRMED,1.0,224.7789355,7.67,333.0,2.92,5873.0,1.235,Gas Giant (Jupiter-size)
2851100,K01104.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.890110752,1.25,1372.0,838.42,4768.0,0.711,Super-Earth
3130300,K01105.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.76573396,7.47,1964.0,3518.78,5772.0,4.434,Gas Giant (Jupiter-size)
3240158,K01106.01,Kepler-769 b,CONFIRMED,1.0,7.42608123,2.47,1037.0,273.78,6049.0,1.176,Neptunian (Ice Giant)
3240158,K01106.02,Kepler-769 c,CONFIRMED,0.989,15.9868932,1.62,803.0,98.51,6049.0,1.176,Super-Earth
3228959,K01107.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.73094589,17.12,1922.0,3248.17,5901.0,0.848,Gas Giant (Jupiter-size)
3218908,K01108.01,Kepler-770 b,CONFIRMED,1.0,18.92537246,13.92,1171.0,443.58,4941.0,4.885,Gas Giant (Jupiter-size)
10341913,K01172.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.933749106,3.22,2863.0,15822.49,6215.0,2.188,Neptunian (Ice Giant)
10480921,K01173.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.037440623,1.19,1572.0,1448.05,6253.0,1.015,Terrestrial (Earth-size)
10350571,K01175.01,Kepler-784 b,CONFIRMED,0.994,31.5925809,1.78,688.0,53.09,5676.0,1.487,Super-Earth
10350571,K01175.02,Unconfirmed Candidate,CANDIDATE,0.997,17.157236,1.55,844.0,119.87,5676.0,1.487,Super-Earth
3749365,K01176.01,Kepler-785 b,CONFIRMED,0.998,1.97376085,8.78,753.0,76.1,3807.0,0.503,Gas Giant (Jupiter-size)
11013201,K00972.01,Unconfirmed Candidate,CANDIDATE,0.632,13.11896244,8.25,1768.0,2310.43,7221.0,4.24,Gas Giant (Jupiter-size)
11673674,K00133.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.618767792,7.48,1170.0,442.78,6013.0,1.033,Gas Giant (Jupiter-size)
11013201,K00972.02,Unconfirmed Candidate,CANDIDATE,0.0,7.82187328,2.78,2101.0,4601.71,7221.0,4.24,Neptunian (Ice Giant)
9414417,K00974.01,Unconfirmed Candidate,CANDIDATE,0.999,53.5057611,2.52,675.0,49.16,6247.0,1.762,Neptunian (Ice Giant)
3632418,K00975.01,Kepler-21 A b,CONFIRMED,1.0,2.785821236,1.69,1784.0,2388.98,6202.0,1.733,Super-Earth
3441784,K00976.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,52.56901867,78.54,737.0,69.62,7240.0,1.717,Gas Giant (Jupiter-size)
5820218,K01048.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.411758679,14.71,684.0,51.85,3995.0,0.561,Gas Giant (Jupiter-size)
5876368,K01049.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.525426427,1.45,2069.0,4349.62,5791.0,0.802,Super-Earth
5809890,K01050.01,Kepler-755 A b,CONFIRMED,1.0,1.269091415,1.41,1331.0,740.47,5041.0,0.766,Super-Earth
5809890,K01050.02,Kepler-755 A c,CONFIRMED,1.0,2.853133997,1.36,1016.0,251.77,5041.0,0.766,Super-Earth
6131236,K01051.01,Unconfirmed Candidate,CANDIDATE,1.0,6.79685353,2.01,985.0,222.91,6061.0,0.97,Neptunian (Ice Giant)
9048161,K00146.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,8.667822346,67.37,1303.0,681.39,6266.0,1.889,Gas Giant (Jupiter-size)
3218908,K01108.02,Kepler-770 c,CONFIRMED,0.993,1.475323222,5.88,2740.0,13331.51,4941.0,4.885,Neptunian (Ice Giant)
3218908,K01108.03,Kepler-770 d,CONFIRMED,1.0,4.15246118,7.62,1941.0,3354.56,4941.0,4.885,Gas Giant (Jupiter-size)
2837111,K01110.01,Kepler-771 b,CONFIRMED,0.995,8.7348852,1.59,890.0,148.62,5982.0,0.96,Super-Earth
3120276,K01111.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,10.26547688,1.81,770.0,83.13,5699.0,0.853,Super-Earth
2307199,K00151.01,Unconfirmed Candidate,CANDIDATE,0.752,13.4471791,5.24,848.0,122.34,6276.0,1.041,Neptunian (Ice Giant)
3547091,K01177.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.305577989,25.89,1027.0,263.55,5534.0,0.707,Gas Giant (Jupiter-size)
3869825,K01178.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.800653901,16.91,1347.0,778.45,6715.0,1.241,Gas Giant (Jupiter-size)
3655332,K01179.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,15.06649901,56.44,932.0,177.96,5751.0,1.626,Gas Giant (Jupiter-size)
4042026,K01180.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,34.82008158,11.36,459.0,10.49,5114.0,0.784,Gas Giant (Jupiter-size)
3344419,K01181.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.651784374,33.65,2090.0,4500.59,5555.0,1.061,Gas Giant (Jupiter-size)
11192141,K00977.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,1.353771892,430.99,4903.0,136609.48,4283.0,15.76,Gas Giant (Jupiter-size)
11494130,K00978.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,18.95491633,71.39,1139.0,397.48,6362.0,2.534,Gas Giant (Jupiter-size)
5648449,K00979.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.348866254,2436.69,6421.0,401588.95,3598.0,101.451,Gas Giant (Jupiter-size)
12167361,K00980.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,47.93094546,68.02,905.0,158.41,8214.0,1.938,Gas Giant (Jupiter-size)
1433962,K00982.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.592633181,1.56,1053.0,290.51,4506.0,0.651,Super-Earth
9032900,K00134.01,Unconfirmed Candidate,CANDIDATE,0.0,67.5923754,12.1,588.0,28.2,6038.0,1.744,Gas Giant (Jupiter-size)
5956342,K01052.01,Kepler-265 c,CONFIRMED,1.0,17.02902786,2.54,755.0,76.66,5839.0,1.067,Neptunian (Ice Giant)
5956342,K01052.02,Kepler-265 b,CONFIRMED,0.945,6.84619236,1.67,1022.0,258.41,5839.0,1.067,Super-Earth
5956342,K01052.03,Kepler-265 e,CONFIRMED,0.765,67.8321638,2.39,476.0,12.14,5839.0,1.067,Neptunian (Ice Giant)
5956342,K01052.04,Kepler-265 d,CONFIRMED,0.815,43.1312147,2.39,554.0,22.21,5839.0,1.067,Neptunian (Ice Giant)
5956656,K01053.01,Kepler-756 b,CONFIRMED,0.999,1.224866441,1.54,1741.0,2174.33,5553.0,1.107,Super-Earth
3109930,K01112.01,Unconfirmed Candidate,CANDIDATE,0.931,37.8102649,2.33,566.0,24.27,6085.0,0.973,Neptunian (Ice Giant)
2854914,K01113.01,Kepler-268 b,CONFIRMED,1.0,25.93406406,2.48,695.0,55.1,5952.0,1.225,Neptunian (Ice Giant)
2854914,K01113.02,Kepler-268 c,CONFIRMED,0.912,83.4463485,2.73,471.0,11.59,5952.0,1.225,Neptunian (Ice Giant)
3337425,K01114.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,7.04710032,25.2,986.0,223.84,5766.0,1.068,Gas Giant (Jupiter-size)
3116412,K01115.01,Kepler-772 b,CONFIRMED,0.989,12.99204853,2.03,866.0,132.94,5765.0,1.242,Neptunian (Ice Giant)
3865567,K01182.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,11.11620211,8.96,853.0,125.21,6122.0,0.996,Gas Giant (Jupiter-size)
